Anno Nascita,Cittadinanza,Nome,Sesso,Occorrenze
2004,Italiani,SOFIA,F,8
2004,Italiani,SOFIANE,M,1
2004,Italiani,SOLINA,F,1
2004,Italiani,TEODORO,M,1
2004,Italiani,TERESA,F,1
2004,Italiani,THOMAS,M,1
2004,Italiani,TIZIANO,M,1
2004,Italiani,TOMMASO,M,9
2004,Italiani,UMBERTO,M,2
2004,Italiani,VAGNER STEFANO,M,1
2004,Italiani,VALENTINA,F,5
2004,Italiani,VALERIA,F,1
2004,Italiani,VALERIJA,F,1
2004,Italiani,VANESSA,F,1
2004,Italiani,VERONICA,F,3
2004,Italiani,VIOLA,F,2
2004,Italiani,VIRGINIA,F,1
2004,Italiani,VITA,F,1
2004,Italiani,VITTORIA,F,1
2004,Italiani,VITTORIO,M,2
2004,Italiani,WARDA,F,1
2004,Italiani,WIAM,F,1
2004,Italiani,XHESIKA,F,1
2004,Italiani,YASMINA,F,1
2004,Italiani,YONATHAN,M,1
2004,Italiani,YOUSSAEF,M,1
2004,Italiani,ZOE,F,1
2004,Italiani,ZUNKA,F,1
2003,Italiani,ABDELMAJED,M,1
2003,Italiani,AGNESE,F,1
2003,Italiani,AJDIN,M,1
2003,Italiani,ALARICO,M,1
2003,Italiani,ALBA,F,1
2003,Italiani,ALBERTO,M,2
2003,Italiani,ALESSANDRA,F,2
2003,Italiani,ALESSANDRO,M,20
2003,Italiani,ALESSANDRO CARLO,M,1
2003,Italiani,ALESSANDRO VASCO,M,1
2003,Italiani,ALESSIA,F,6
2003,Italiani,ALESSIO,M,2
2003,Italiani,ALESSIO EMANUELE,M,1
2003,Italiani,ALEX,M,2
2003,Italiani,ALEXANDRO,M,1
2003,Italiani,ALEXIA GABRIELA,F,1
2003,Italiani,ALFREDO,M,1
2003,Italiani,ALICE,F,5
2003,Italiani,AMELIA,F,2
2003,Italiani,AMINE,M,1
2003,Italiani,AMRA,F,1
2003,Italiani,ANA,F,1
2003,Italiani,ANDJELKO,M,1
2003,Italiani,ANDREA,M,14
2003,Italiani,ANDREA MADDALENA,F,1
2003,Italiani,ANGELICA,F,2
2003,Italiani,ANNA,F,4
2003,Italiani,ANNALISA,F,1
2003,Italiani,ANTONIO,M,3
2003,Italiani,ARIANNA,F,9
2003,Italiani,ASIA,F,1
2003,Italiani,AURORA,F,2
2003,Italiani,BEATRICE,F,3
2003,Italiani,BIANCA,F,2
2003,Italiani,BILAL,M,1
2003,Italiani,BRUNO,M,1
2003,Italiani,CAMILLA,F,5
2003,Italiani,CARLO,M,3
2003,Italiani,CARLO FELICE,M,1
2003,Italiani,CARLOTTA,F,3
2003,Italiani,CECILIA,F,3
2003,Italiani,CHIARA,F,11
2003,Italiani,CLARA BRUNA MARILENA,F,1
2003,Italiani,CORRADO,M,1
2003,Italiani,COSIMO,M,1
2003,Italiani,COSTANZA ALISSA,F,1
2003,Italiani,COSTANZA DRUSILLA,F,1
2003,Italiani,DAMIANO,M,1
2003,Italiani,DANIELA,F,1
2003,Italiani,DANIELE,M,4
2003,Italiani,DAVIDE,M,5
2003,Italiani,DAVIDE ALBERTO,M,1
2003,Italiani,DENNIS,M,1
2003,Italiani,DILETTA,F,1
2003,Italiani,DOSON,M,1
2003,Italiani,DUNJA,F,1
2003,Italiani,EDDA,F,1
2003,Italiani,EDOARDO,M,1
2003,Italiani,ELENA,F,5
2003,Italiani,ELIA,M,3
2003,Italiani,ELICA,F,1
2003,Italiani,ELISA,F,9
2003,Italiani,EMANUELE NATALE,M,1
2003,Italiani,EMMA,F,5
2003,Italiani,ENEA,M,2
2003,Italiani,ENIS,M,1
2003,Italiani,ENRICO,M,3
2003,Italiani,ERGEN,M,1
2003,Italiani,ERMIN,M,1
2003,Italiani,ERSI,M,1
2003,Italiani,ESTER,F,1
2003,Italiani,EZZAT KHALED EZZAT AWAD,M,1
2003,Italiani,FABIANA,F,1
2003,Italiani,FABIO,M,2
2003,Italiani,FABRIZIO,M,1
2003,Italiani,FAUSTYNA,F,1
2003,Italiani,FEDERICA,F,4
2003,Italiani,FEDERICO,M,7
2003,Italiani,FEDERICO MARIA,M,1
2003,Italiani,FILIPPO,M,6
2003,Italiani,FLAVIO,M,1
2003,Italiani,FRANCESCA,F,4
2003,Italiani,FRANCESCA ROMANA,F,1
2003,Italiani,FRANCESCO,M,10
2003,Italiani,FRANCESCO MARIA GIANORO,M,1
2003,Italiani,GABRIELE,M,5
2003,Italiani,GAIA,F,4
2003,Italiani,GIACOMO,M,2
2003,Italiani,GIADA,F,1
2003,Italiani,GINEVRA,F,2
2003,Italiani,GIORGIA,F,3
2003,Italiani,GIORGIO,M,1
2003,Italiani,GIOVANNI,M,4
2003,Italiani,GIULIA,F,15
2003,Italiani,GIULIANO,M,1
2003,Italiani,GIULIO CESARE,M,1
2003,Italiani,GIULIO MARIA,M,1
2003,Italiani,GIUSEPPE,M,1
2003,Italiani,GIUSEPPE ISMAELE NICOLA,M,1
2003,Italiani,GIUSEPPE JOSE',M,1
2003,Italiani,GRETA,F,3
2003,Italiani,GUIDO,M,1
2003,Italiani,HIBA,F,1
2003,Italiani,HILARY,F,1
2003,Italiani,ILARIA,F,1
2003,Italiani,IMAD,M,1
2003,Italiani,INGRID,F,1
2003,Italiani,IRENE,F,1
2003,Italiani,IRINA,F,1
2003,Italiani,ISABELLA,F,1
2003,Italiani,JACOPO,M,1
2003,Italiani,JASON,M,1
2003,Italiani,JESSICA,F,1
2003,Stranieri,JIA QIANG,M,1
2003,Italiani,JOHN MICHAEL,M,1
2003,Italiani,KALEM,M,1
2003,Italiani,KAMAR,F,1
2003,Italiani,KARIM,M,1
2003,Italiani,KEJSI,F,1
2003,Italiani,KEVIN,M,1
2003,Italiani,KEVIN MATTIA,M,1
2003,Italiani,KONRAD,M,1
2003,Italiani,KRISTIAN,M,1
2003,Italiani,KSENIA,F,1
2003,Italiani,LARA,F,2
2003,Italiani,LAURA,F,3
2003,Italiani,LEONARDO,M,6
2003,Italiani,LETIZIA,F,4
2003,Italiani,LINDA,F,1
2003,Italiani,LORENZO,M,7
2003,Italiani,LUCA,M,11
2003,Italiani,LUCREZIA,F,2
2003,Italiani,MADDALENA,F,2
2003,Italiani,MAME CHEIKH IBRAHIMA,M,1
2003,Italiani,MANUEL,M,1
2003,Italiani,MANUELA,F,1
2003,Italiani,MARCELLO,M,5
2003,Italiani,MARCO,M,6
2003,Italiani,MARCO JUNIO,M,1
2003,Italiani,MARGHERITA,F,2
2003,Italiani,MARIA,F,3
2003,Italiani,MARIA CHIARA,F,2
2003,Italiani,MARIA GIULIA,F,1
2003,Italiani,MARIA JOSE',F,1
2003,Italiani,MARIA LETIZIA,F,1
2003,Italiani,MARIANNA,F,1
2003,Italiani,MARIA VITTORIA,F,1
2003,Italiani,MARIO,M,1
2003,Italiani,MARKO,M,1
2003,Italiani,MARTA,F,1
2003,Italiani,MARTIN,M,1
2003,Italiani,MARTINA,F,12
2003,Italiani,MARWA,F,1
2003,Italiani,MASSIMO,M,2
2003,Italiani,MATILDE,F,3
2003,Italiani,MATTEO,M,13
2003,Italiani,MATTIA,M,5
2003,Italiani,MATTIA GIOVANNI,M,1
2003,Italiani,MAYA,F,2
2003,Italiani,MIA MATILDE,F,1
2003,Italiani,MICHAEL,M,2
2003,Italiani,MICHELA,F,1
2003,Italiani,MICHELE,M,3
2003,Italiani,MILA,F,1
2003,Italiani,MIRIAM,F,1
2003,Italiani,MOHAMED,M,2
2003,Italiani,MONTASAR,M,1
2003,Italiani,NAFISATOU,F,1
2003,Italiani,NAOUFAL,M,1
2003,Italiani,NEJMA,F,1
2003,Italiani,NICHOLAS,M,1
2003,Italiani,NICOLA,M,2
2003,Italiani,NICOLE,F,3
2003,Italiani,NICOLO',M,3
2003,Italiani,NIKOLO',M,1
2003,Italiani,OLMO,M,1
2003,Italiani,OMEMA,F,1
2003,Italiani,OTHMAN,M,1
2003,Italiani,PAOLA,F,1
2003,Italiani,PAOLO,M,2
2003,Italiani,PIETRO,M,4
2003,Italiani,QANI,M,1
2003,Italiani,RAFFAELLA,F,1
2003,Italiani,REBECCA,F,4
2003,Italiani,RICCARDO,M,10
2003,Italiani,ROBERT SEBASTIAN,M,1
2003,Italiani,RUZICA,F,1
2003,Italiani,SABRINA,F,1
2003,Italiani,SALVATORE,M,1
2003,Italiani,SAMUELE,M,1
2003,Italiani,SANJA,F,1
2003,Italiani,SARA,F,12
2003,Italiani,SEBASTIAN,M,1
2003,Italiani,SEBASTIANO,M,2
2003,Stranieri,SELMA,F,1
2003,Italiani,SERENA MARIA GIADA,F,1
2003,Italiani,SERGIO,M,1
2003,Italiani,SHAAKIRA,F,1
2003,Italiani,SILVIA,F,1
2003,Italiani,SIMONE,M,6
2003,Italiani,SIMONE SALVATORE,M,1
2003,Italiani,SOFIA,F,9
2003,Italiani,SOURIATOU,F,1
2003,Italiani,STEFANO,M,2
2003,Italiani,STYVENS RUBENS,M,1
2003,Italiani,SUSANNA,F,1
2003,Italiani,TOMAS ALEJANDRO,M,1
2003,Italiani,TOMMASO,M,8
2003,Italiani,TOMMASO JARNO,M,1
2003,Italiani,VALENTINA,F,2
2003,Italiani,VIOLA,F,2
2003,Italiani,VITTORIO,M,1
2003,Italiani,WILLIAM PIO,M,1
2002,Italiani,ACE,M,1
2002,Italiani,AGNESE,F,2
2002,Italiani,ALEKSANDAR,M,2
2002,Italiani,ALESSANDRA,F,3
2002,Italiani,ALESSANDRO,M,9
2002,Italiani,ALESSIA,F,2
2002,Italiani,ALESSIO,M,2
2002,Italiani,ALEXIA,F,1
2002,Italiani,ALFRED,M,1
2002,Italiani,ALICE,F,8
2002,Italiani,ALISSA,F,1
2002,Italiani,AMBRA,F,1
2002,Italiani,AMEDEO,M,1
2002,Italiani,AMINA,F,1
2002,Italiani,ANA GRETA,F,1
2002,Italiani,ANDREA,M,17
2002,Italiani,ANGELICA,F,1
2002,Italiani,ANNA,F,4
2002,Italiani,ANNACHIARA,F,1
2002,Italiani,ANTONIA,F,1
2002,Stranieri,ARBI,M,1
2002,Italiani,ARIANNA,F,2
2002,Italiani,AURORA,F,1
2002,Italiani,BADER,M,1
2002,Italiani,BEATRICE,F,7
2002,Italiani,BENEDETTA,F,1
2002,Italiani,BIANCA,F,2
2002,Italiani,BRENDO,M,1
2002,Italiani,BRIGID,F,1
2002,Italiani,BRIGIDA,F,1
2002,Italiani,BTISAM,F,1
2002,Italiani,CAMILLA,F,4
2002,Italiani,CARLA,F,1
2002,Italiani,CARLOS ANTONIO,M,1
2002,Italiani,CARLOTTA,F,2
2002,Italiani,CAROLINA,F,1
2002,Italiani,CATERINA,F,3
2002,Italiani,CECILIA,F,2
2002,Italiani,CHIARA,F,13
2002,Italiani,CHIARA ALIDA,F,1
2002,Italiani,CHRISTIAN,M,1
2002,Italiani,CHRISTIAN PIO,M,1
2002,Italiani,CLARISSA,F,2
2002,Italiani,CORRADO,M,1
2002,Italiani,CRISTIAN,M,1
2002,Italiani,DANIEL,M,1
2002,Italiani,DANIELE,M,3
2002,Italiani,DAVIDE,M,3
2002,Italiani,DEMMIS,M,1
2002,Italiani,DENNIS,M,1
2002,Italiani,DOMENICO,M,2
2002,Italiani,DOUAA,F,1
2002,Italiani,EDOARDO,M,3
2002,Italiani,ELENA,F,4
2002,Italiani,ELEONORA,F,1
2002,Italiani,ELIA,M,1
2002,Italiani,ELISA,F,6
2002,Italiani,EMANUELA,F,1
2002,Italiani,EMANUELA TWENEBOAH,F,1
2002,Italiani,EMANUELE,M,3
2002,Italiani,EMMA,F,2
2002,Italiani,ENDRI,M,1
2002,Italiani,ENKELEDA,F,1
2002,Italiani,FABIO,M,3
2002,Italiani,FABRIZIO,M,1
2002,Italiani,FEDERICA,F,2
2002,Italiani,FEDERICO,M,9
2002,Italiani,FELIPE LEOPOLDO,M,1
2002,Stranieri,FERDAUIS,F,1
2002,Italiani,FILIPPO,M,11
2002,Italiani,FRANCESCA,F,2
2002,Italiani,FRANCESCO,M,5
2002,Italiani,FRANCESCO GIUSEPPE,M,1
2002,Italiani,GABRIELE,M,3
2002,Italiani,GAIA,F,2
2002,Italiani,GEMMA,F,1
2002,Italiani,GIACOMO,M,2
2002,Italiani,GIACOMO GEORGIOS,M,1
2002,Italiani,GIACOMO MARIA,M,1
2002,Italiani,GIADA,F,4
2002,Italiani,GIANLUCA,M,3
2002,Italiani,GIHEN,F,1
2002,Italiani,GINEVRA,F,1
2002,Italiani,GIOELE,M,1
2002,Italiani,GIORGIA,F,1
2002,Italiani,GIORGIO,M,2
2002,Italiani,GIOVANNI,M,2
2002,Italiani,GIOVANNI DANILO,M,1
2002,Italiani,GIOVANNI MARIA,M,1
2002,Italiani,GIULIA,F,10
2002,Italiani,GIULIANO,M,1
2002,Italiani,GIULIO,M,2
2002,Italiani,GLORIA,F,3
2002,Italiani,GRETA,F,5
2002,Italiani,IGOR,M,1
2002,Italiani,ILARIA,F,2
2002,Italiani,IMANE,F,1
2002,Italiani,IRENE,F,2
2002,Italiani,IRIS,F,1
2002,Italiani,ISOTTA,F,3
2002,Italiani,IVAN,M,1
2002,Italiani,JACOPO,M,2
2002,Italiani,JASMINE,F,1
2002,Italiani,JESMIN,F,1
2002,Italiani,JHOSSELIN MICHELL,F,1
2002,Italiani,KEVIN,M,2
2002,Italiani,KLEBERSON,M,1
2002,Italiani,KLEVI,M,2
2002,Italiani,LARA,F,1
2002,Italiani,LAURA,F,3
2002,Italiani,LEONARDO,M,2
2002,Italiani,LEOPOLDO,M,1
2002,Italiani,LETIZIA,F,2
2002,Italiani,LINDA,F,3
2002,Italiani,LINDA CHERYL,F,1
2002,Italiani,LORENA,F,1
2002,Italiani,LORENZO,M,12
2002,Italiani,LUCA,M,12
2002,Italiani,LUCE,F,1
2002,Italiani,LUCIA,F,2
2002,Italiani,LUDOVICO,M,1
2002,Italiani,LUIGI,M,1
2002,Italiani,MADDALENA,F,2
2002,Italiani,MANUELA,F,1
2002,Italiani,MARCELLINO,M,1
2002,Italiani,MARCELLO,M,2
2002,Italiani,MARCO,M,9
2002,Italiani,MARGHERITA,F,1
2002,Italiani,MARGHERITA MARIA,F,1
2002,Italiani,MARIA,F,1
2002,Italiani,MARIA CHIARA,F,1
2002,Italiani,MARIANNA,F,1
2002,Stranieri,MARIJO,M,1
2002,Italiani,MARKO,M,1
2002,Italiani,MARTA,F,2
2002,Italiani,MARTIN,M,1
2002,Italiani,MARTINA,F,9
2002,Italiani,MARTINA ERICA,F,1
2002,Italiani,MARY,F,1
2002,Italiani,MASSIMILIANO,M,1
2002,Italiani,MATILDE,F,3
2002,Italiani,MATTEO,M,14
2002,Italiani,MATTIA,M,4
2002,Italiani,MICHELA,F,1
2002,Italiani,MICHELE,M,2
2002,Italiani,MILENA,F,1
2002,Italiani,MIRIAM,F,1
2002,Italiani,MIRKO,M,1
2002,Italiani,MOHAMED,M,1
2002,Italiani,NATASA,F,1
2002,Italiani,NATHAN,M,1
2002,Italiani,NICOLA,M,4
2002,Italiani,NICOLA GIOVANNI,M,1
2002,Italiani,NICOLAS,M,1
2002,Italiani,NICOLE,F,2
2002,Italiani,NICOLO',M,3
2002,Italiani,NIKOLA,M,1
2002,Italiani,NIKOLAS,M,1
2002,Italiani,OLGETA,F,1
2002,Italiani,OMAR,M,1
2002,Italiani,OSAMA,M,1
2002,Italiani,OTTAVIO,M,1
2002,Italiani,OUMAIMA,F,1
2002,Italiani,PAOLA,F,1
2002,Italiani,PAOLO,M,4
2002,Italiani,PAVLE,M,1
2002,Italiani,PIERCARLO,M,1
2002,Italiani,PIETRO,M,3
2002,Italiani,REBECCA,F,1
2002,Italiani,REBECCA LUISA,F,1
2002,Italiani,RICCARDO,M,9
2002,Italiani,RIM,F,1
2002,Italiani,ROBERT,M,1
2002,Italiani,ROBERTO,M,1
2002,Italiani,SABRINA,F,1
2002,Italiani,SALLY,F,1
2002,Italiani,SAMUEL,M,1
2002,Italiani,SAMUELE,M,5
2002,Italiani,SARA,F,13
2002,Italiani,SARA MARIA ASSUNTA,F,1
2002,Italiani,SAVERIO,M,1
2002,Italiani,SCENON,F,1
2002,Italiani,SERENA,F,1
2002,Italiani,SILVIA,F,2
2002,Italiani,SIMONE,M,8
2002,Italiani,SOFIA,F,6
2002,Stranieri,SONILA,F,1
2002,Italiani,SOVILIANO,M,1
2002,Italiani,STEFANIA,F,2
2002,Italiani,STEFANO,M,1
2002,Italiani,SUSANNA,F,1
2002,Italiani,TABITA,F,1
2002,Italiani,TANIA,F,1
2002,Italiani,TERESA,F,2
2002,Italiani,THAMEUR,M,1
2002,Italiani,TOMAS,M,1
2002,Italiani,TOMMASO,M,6
2002,Italiani,UMBERTO,M,1
2002,Italiani,VALENTINA,F,3
2002,Italiani,VALENTINO,M,1
2002,Italiani,VALERIA,F,1
2002,Italiani,VALERIO,M,1
2002,Italiani,VIKTORIA,F,1
2002,Italiani,VINCENZO,M,1
2002,Italiani,VIOLA ZOE,F,1
2002,Italiani,VITTORIA,F,1
2002,Italiani,WILLIAM,M,1
2002,Italiani,XHESIKA,F,1
2002,Italiani,ZINEDIN,M,1
2001,Italiani,ADJA FANDA,F,1
2001,Italiani,AGNESE,F,1
2001,Italiani,ALBERTO,M,3
2001,Italiani,ALEKSANDAR,M,1
2001,Italiani,ALESSANDRA,F,3
2001,Italiani,ALESSANDRO,M,9
2001,Italiani,ALESSIA,F,8
2001,Italiani,ALESSIO,M,1
2001,Italiani,ALICE,F,5
2001,Italiani,ALICE ARIANNA,F,1
2001,Italiani,ALLEGRA,F,1
2001,Italiani,ALTEA,F,1
2001,Italiani,AMEDEO,M,1
2001,Italiani,AMINA,F,1
2001,Italiani,AMIRA,F,1
2001,Italiani,ANASTASIJA,F,1
2001,Italiani,ANDREA,M,17
2001,Italiani,ANICA,F,1
2001,Italiani,ANITA,F,1
2001,Italiani,ANNA,F,7
2001,Italiani,ANNALISA,F,1
2001,Italiani,ANNAMARIA,F,1
2001,Italiani,ANTONIO,M,1
2001,Italiani,ANTONIO PASQUALE,M,1
2001,Italiani,ARIANNA,F,4
2001,Italiani,ARTURO,M,1
2001,Italiani,ASIA,F,1
2001,Italiani,AURORA,F,1
2001,Italiani,BABACAR,M,1
2001,Italiani,BARBARA,F,1
2001,Italiani,BEATRICE,F,7
2001,Italiani,BENEDETTA,F,4
2001,Italiani,BENEDETTO,M,1
2001,Italiani,BIANCA,F,1
2001,Italiani,BILAL,M,1
2001,Italiani,CAMILLA,F,8
2001,Italiani,CARLOTTA,F,1
2001,Italiani,CARMINE,M,1
2001,Italiani,CAROLINA,F,3
2001,Italiani,CATERINA,F,3
2001,Italiani,CECILIA,F,2
2001,Italiani,CESARE,M,1
2001,Italiani,CHIARA,F,7
2001,Italiani,CLAUDIA,F,2
2001,Italiani,CLAUDIO,M,1
2001,Italiani,CLEO,F,1
2001,Italiani,DANIELA,F,1
2001,Italiani,DANIELE,M,4
2001,Italiani,DARIO,M,1
2001,Italiani,DAVIDE,M,10
2001,Italiani,DENISE,F,1
2001,Italiani,DOMENICO,M,1
2001,Italiani,EDOARDO,M,1
2001,Italiani,ELENA,F,3
2001,Italiani,ELEONORA,F,1
2001,Italiani,ELIA,M,1
2001,Italiani,ELISA,F,5
2001,Italiani,ELISABETTA,F,1
2001,Italiani,EMANUELA,F,3
2001,Italiani,EMANUELE,M,3
2001,Italiani,ENRICO,M,1
2001,Italiani,EVELINA,F,1
2001,Italiani,FABIO,M,2
2001,Italiani,FEDERICA,F,3
2001,Italiani,FEDERICO,M,6
2001,Italiani,FILIP,M,1
2001,Italiani,FILIPPO,M,8
2001,Italiani,FRANCESCA,F,6
2001,Italiani,FRANCESCO,M,10
2001,Italiani,GABRIELE,M,4
2001,Italiani,GAIA,F,5
2001,Italiani,GAUTIER,M,1
2001,Italiani,GENNY,F,1
2001,Italiani,GIACOMO,M,2
2001,Italiani,GIACOMO COSMA,M,1
2001,Italiani,GIADA,F,1
2001,Italiani,GIANLUCA,M,5
2001,Italiani,GINEVRA,F,1
2001,Italiani,GIORGI,M,1
2001,Italiani,GIORGIA,F,4
2001,Italiani,GIORGIO,M,1
2001,Italiani,GIOVANNI,M,3
2001,Italiani,GIULIA,F,11
2001,Italiani,GIUSEPPE,M,1
2001,Italiani,HAMDI,M,1
2001,Italiani,ILARIA,F,4
2001,Italiani,IRENE,F,2
2001,Italiani,IRIS,F,1
2001,Italiani,IVAN,M,1
2001,Italiani,JACOPO,M,3
2001,Italiani,JORDAN PIETRO,M,1
2001,Italiani,KARINA,F,1
2001,Italiani,KATARINA,F,1
2001,Italiani,KEVIN,M,2
2001,Italiani,KOUROSH,M,1
2001,Italiani,LAURA,F,1
2001,Italiani,LEONARDO,M,3
2001,Italiani,LETIZIA,F,2
2001,Italiani,LINDA,F,1
2001,Italiani,LISA,F,2
2001,Italiani,LORENZO,M,10
2001,Italiani,LUCA,M,17
2001,Italiani,LUCIA,F,2
2001,Italiani,LUCREZIA,F,1
2001,Italiani,LUCY,F,1
2001,Italiani,LUDOVICA,F,1
2001,Italiani,LUIGI,M,1
2001,Italiani,MANUELA,F,2
2001,Italiani,MARCELLA,F,1
2001,Italiani,MARCELLO,M,1
2001,Italiani,MARCO,M,4
2001,Italiani,MARGHERITA,F,2
2001,Italiani,MARIA,F,3
2001,Italiani,MARIA ANDRESSA,F,1
2001,Italiani,MARIA CHIARA,F,1
2001,Italiani,MARIA GIULIA,F,1
2001,Italiani,MARIA GRAZIA,F,1
2001,Italiani,MARIA LETIZIA,F,1
2001,Italiani,MARTA,F,1
2001,Italiani,MARTINA,F,10
2001,Italiani,MARTINO,M,1
2001,Italiani,MARWA,F,1
2001,Italiani,MASSIMO,M,1
2001,Italiani,MATEO,M,1
2001,Italiani,MATILDE,F,3
2001,Italiani,MATTEO,M,9
2001,Italiani,MATTIA,M,8
2001,Italiani,MICHELA,F,2
2001,Italiani,MICHELE,M,4
2001,Italiani,MICHELLE,F,1
2001,Italiani,MIRKO,M,1
2001,Italiani,MONICA,F,1
2001,Italiani,NAGHI MARIA,F,1
2001,Italiani,NICCOLO',M,1
2001,Italiani,NICHOLAS,M,1
2001,Italiani,NICOLAS,M,1
2001,Italiani,NICOLE,F,2
2001,Italiani,NICOLO',M,2
2001,Italiani,NOEMI,F,1
2001,Italiani,OMAR,M,1
2001,Italiani,PAOLO,M,5
2001,Italiani,PIETRO,M,2
2001,Italiani,PIETRO EMILIO,M,1
2001,Italiani,RADOS,M,1
2001,Italiani,REBECCA,F,8
2001,Italiani,REBECKA,F,1
2001,Italiani,REI,M,1
2001,Italiani,RICCARDO,M,5
2001,Italiani,ROBERTO,M,3
2001,Italiani,RONI,F,1
2001,Italiani,ROSSANA,F,1
2001,Italiani,RUBEN,M,1
2001,Italiani,SAMANTHA,F,1
2001,Italiani,SAMUELE,M,2
2001,Italiani,SARA,F,9
2001,Italiani,SEBASTIANO,M,2
2001,Italiani,SEJLA,F,1
2001,Italiani,SERENA,F,1
2001,Italiani,SILVIA,F,4
2001,Italiani,SIMONE,M,5
2001,Italiani,SOFIA,F,3
2001,Italiani,STEFANIA,F,1
2001,Italiani,STEFANO,M,3
2001,Italiani,STEFANO NICOLA,M,1
2001,Italiani,SVEVA,F,1
2001,Italiani,TEODORO,M,1
2001,Italiani,TOMMASO,M,7
2001,Italiani,VALENTINA,F,4
2001,Italiani,VALERIA,F,2
2001,Italiani,VICTORIA,F,1
2001,Italiani,VIOLA,F,1
2001,Italiani,VIRGINIA,F,1
2001,Italiani,VITTORIA,F,1
2001,Italiani,VITTORIA MARIA,F,1
2001,Italiani,WESSAL,F,1
2001,Italiani,WILLIAM,M,1
2001,Italiani,YOUSSEF,M,1
2000,Italiani,AJDIN,M,1
2000,Italiani,ALADINO,M,1
2000,Italiani,ALBA,F,1
2000,Italiani,ALBERTO,M,1
2000,Italiani,ALESSANDRO,M,12
2000,Italiani,ALESSANDRO FRANCO,M,1
2000,Italiani,ALESSIA,F,9
2000,Italiani,ALEX,M,1
2000,Italiani,ALICE,F,4
2000,Italiani,ALLEGRA,F,1
2000,Italiani,ALVARO,M,1
2000,Italiani,AMEDEO,M,1
2000,Italiani,ANA,F,1
2000,Italiani,ANDREA,M,17
2000,Italiani,ANDREA CHIARA,F,1
2000,Italiani,ANGELICA,F,1
2000,Italiani,ANITA,F,2
2000,Italiani,ANNA,F,6
2000,Italiani,ANNALISA,F,1
2000,Italiani,ANNA LISA,F,1
2000,Italiani,ANTONIO,M,1
2000,Italiani,ARIANNA,F,7
2000,Italiani,ASIA,F,1
2000,Italiani,ASMIR,M,1
2000,Italiani,AURELIA,F,1
2000,Italiani,AURORA,F,1
2000,Italiani,AZIZ,M,1
2000,Italiani,BEATRICE,F,6
2000,Italiani,BENEDETTA,F,3
2000,Italiani,BRUNO,M,1
2000,Italiani,CAMILLA,F,5
2000,Italiani,CARLO,M,1
2000,Italiani,CARLOTTA,F,2
2000,Italiani,CATERINA,F,2
2000,Italiani,CECILIA,F,1
2000,Italiani,CHIARA,F,8
2000,Italiani,CHRISTOPHER,M,1
2000,Italiani,CLARA,F,2
2000,Italiani,CLAUDIA,F,2
2000,Italiani,CLAUDIO,M,1
2000,Italiani,COSMIN ALESSANDRO,M,1
2000,Italiani,DANIELE,M,1
2000,Italiani,DAVIDE,M,7
2000,Italiani,DAVOR,M,1
2000,Italiani,DIEGO,M,1
2000,Italiani,DONATA,F,1
2000,Italiani,DRAGAN,M,1
2000,Italiani,EDOARDO,M,4
2000,Italiani,ELENA,F,5
2000,Italiani,ELIA,M,1
2000,Italiani,ELISA,F,4
2000,Italiani,ELVIS,M,1
2000,Italiani,EMANUELE,M,1
2000,Italiani,EMMA,F,1
2000,Italiani,ENRICO,M,1
2000,Italiani,ERICA,F,2
2000,Italiani,ERIKA,F,1
2000,Italiani,EUGENIO,M,1
2000,Italiani,EVA,F,1
2000,Italiani,FABRIZIO,M,1
2000,Italiani,FEDERICA,F,3
2000,Italiani,FEDERICO,M,3
2000,Italiani,FILIPPO,M,6
2000,Italiani,FRANCESCA,F,6
2000,Italiani,FRANCESCO,M,9
2000,Italiani,FRANCESCO MARIA,M,1
2000,Italiani,GABRIELE,M,1
2000,Italiani,GAIA,F,3
2000,Italiani,GIACOMO,M,2
2000,Italiani,GIANLUCA,M,2
2000,Italiani,GIANMARCO,M,1
2000,Italiani,GIORGIA,F,4
2000,Italiani,GIORGIO,M,3
2000,Italiani,GIOVANNI,M,2
2000,Italiani,GIOVANNI BATTISTA,M,1
2000,Italiani,GIUDITTA,F,1
2000,Italiani,GIULIA,F,5
2000,Italiani,GIUSEPPE,M,1
2000,Italiani,GIUSY FRANCESCA,F,1
2000,Italiani,GLORIA,F,1
2000,Italiani,GUIDO UMBERTO,M,1
2000,Italiani,ILARIA,F,1
2000,Italiani,IMANE,F,1
2000,Italiani,IRENE,F,2
2000,Italiani,IRIA,F,1
2000,Italiani,IVANKA,F,1
2000,Italiani,JACOPO,M,2
2000,Italiani,JASMINE,F,1
2000,Italiani,JENNIFER,F,1
2000,Italiani,JESSICA,F,1
2000,Italiani,KARIDJA,F,1
2000,Italiani,KAROLINA,F,1
2000,Italiani,KLEVIS,M,1
2000,Italiani,KRISTIAN,M,1
2000,Italiani,LAURA,F,1
2000,Italiani,LEONARDO,M,6
2000,Italiani,LINDA,F,3
2000,Italiani,LIVIA,F,1
2000,Italiani,LORENZO,M,16
2000,Italiani,LUCA,M,15
2000,Italiani,LUCIA,F,2
2000,Italiani,LUIGI,M,1
2000,Italiani,MAIA,F,1
2000,Italiani,MANUELE,M,1
2000,Italiani,MARCELLA,F,1
2000,Italiani,MARCELLO,M,1
2000,Italiani,MARCO,M,6
2000,Italiani,MARGHERITA,F,1
2000,Italiani,MARIA,F,3
